ID,Jianwen,Maelick,Jianwen Mixed,Maelick Mixed,notes,Disagreement,Text
256,NL,Mixed,,Version,,TRUE,"@U7L73A2RE I set up a bare metal machine with Ubuntu 17, and put docker on it. Now I am going through the Udacity tutorial on Kubernetes. It's pretty good"
257,Mixed,,Code,,Error?,TRUE,"7s 5s 2 kubelet, spec.containers{ares} Normal Created Created container 6s 4s 2 kubelet, spec.containers{ares} Normal Started Started container 2s 1s 2 kubelet, spec.containers{ares} Warning BackOff Back-off restarting failed container 2s 1s 2 kubelet, Warning FailedSync Error syncing pod"
258,Code,,,,,TRUE,kind: Deployment
259,Code,,,,,TRUE,current-context: default
260,Mixed,Mixed,,Command,,FALSE,"Hi, I am trying to run a command inside a pod by kubectl run podname --image=imagename --port=80 --image-pull-policy=IfNotPresent --command -- bash -c /tmp/setup.sh but my pod goes continously in crashloopbaack state. However if I start a pod by kubectl run podname --image=imagename --port=80 --image-pull-policy=IfNotPresent --command and then do kubectl exec -ti podname-597fdb98d9-z5xvx -- bash -c /tmp/setup.sh the specified command works. Does anyone know how to fix this issue?"
261,NL,NL,,,,FALSE,and ? just check yaml syntax ?
262,NL,NL,,,,FALSE,@lukas.dolezal but then it will cause more issues in my case ...
263,NL,NL,,,,FALSE,I removed the volume part and added the volumeClaimTemplates
264,NL,Mixed,,Id,,TRUE,remember to use the NODEIPADDDRESS
265,Mixed,Mixed,,Command,,FALSE,Is it possible to specify multiple secrets in an file and use the kubectl create secret --from-file option?
266,NL,Mixed,,Id,,TRUE,This is in the namespace prometheus in cluster-1
267,NL,NL,,,,FALSE,"Actually it is the template stuff that is really cool. You write generic chart and then one or more config.yaml more specialized to your env (prod, staging,...). We actually written once when we were on marathon but here helm is cooler, with a linter, handle rolling updates, and stuff I don't know about yet"
268,NL,NL,,,,FALSE,tolerations????
269,NL,NL,,,,FALSE,I don't want that. I want a new container/pod provisioned.
270,NL,NL,,,,FALSE,@U7LULHTJL lots of stuff could be done with GCE cloudbuild
271,NL,NL,,,,FALSE,do you have dns addon?
272,NL,NL,,,,FALSE,"nice, thanks!"
273,Code,Id,,,,TRUE,SIGTERM
274,NL,NL,,,,FALSE,what does the volume in the pod look like?
275,Mixed,Mixed,,URL,,FALSE,https://github.com/roffe/kube-login is a extended example-app based on the one DEX has made to let one template the token page
276,NL,NL,,,,FALSE,ingress has to be placed in the namespace where it's service is afaik
277,NL,NL,,,,FALSE,awesome @smerrill
278,Code,,,,,TRUE,replicas: 1
279,NL,NL,,,,FALSE,that authority certificate should be referred into kube config file
280,NL,NL,,,,FALSE,documetation wasn't clear enough to me tbh and in many blogs i saw Certs and TLS being used at the same time
281,NL,NL,,,,FALSE,"so, until reaper deletes the pod api object, deployment will not restart"
282,NL,,,,,TRUE,^
283,NL,NL,,,,FALSE,Strange.
284,NL,Mixed,,Id,,TRUE,"The above error should come, when the api server is presenting a certificate which is NOT signed by the entity specified in certificate-authority"
285,NL,NL,,,,FALSE,running.
286,Mixed,Mixed,,URL,,FALSE,"kdockery, https://bpaste.net/show/548efe3325bb this is what I get now"
287,NL,NL,,,,FALSE,"nope it cant, but I would helm install honestbee / drone or any DEIS product with it"
288,NL,NL,,,,FALSE,the simplest thing ever
289,NL,NL,,,,FALSE,do you controller examples
290,NL,NL,,,,FALSE,Are they on the same L2 network?
291,NL,NL,,,,FALSE,"this is in dev in minikube, so no SSL"
292,Error,Error,,,,FALSE,"error: unable to recognize cron-job.yaml: no matches for batch/, Kind=CronJob"
293,Mixed,Error,Error,,,TRUE,dial tcp 10.210.0.1:443: i/o timeout
294,NL,NL,,,,FALSE,"Sure Avinogradov , thank you"
295,NL,NL,,,,FALSE,"Moving here, minikube is quiet"
296,NL,NL,,,,FALSE,i use shell aliases and separate kubeconfig files
297,NL,NL,,,,FALSE,I have given it a existing public ip in a different resource group then my current one but it's not creating a lb
298,NL,Mixed,,Id,,TRUE,a volume populated by a ConfigMap
299,NL,NL,,,,FALSE,As a note on this
300,NL,Mixed,,Id,,TRUE,you have to expose a Service of type NodePort or LoadBalancer then connect to that.
301,NL,Mixed,,Id,,TRUE,Then your master node has tokeration NoSchedule
302,NL,NL,,,,FALSE,Ah is it like a health check you're doing foxie?
303,NL,NL,,,,FALSE,it's 3
304,NL,NL,,,,FALSE,"guys, may be somebody can help me (it make me crazy)"
305,NL,NL,,,,FALSE,the later
306,NL,NL,,,,FALSE,I can ping
307,NL,NL,,,,FALSE,"@kwladyka the YAML files are plain data dumps, so you need to add some scripting"
308,NL,NL,,,,FALSE,Okies thanks to @3molo I have started the clusted successfully
309,NL,NL,,,,FALSE,@spotter check if kube-proxy on node is up and running
310,NL,NL,,,,FALSE,you need a headless one
311,NL,NL,,,,FALSE,through what?
312,NL,NL,,,,FALSE,@U7FCJNU58 Are your nodes in a Ready state? kubectl get nodes
313,NL,NL,,,,FALSE,"yep, missed it ...."
314,NL,NL,,,,FALSE,"either way, doesn't do what I want it to. don't want the same container restarted. I'd like a new container form the same image."
315,NL,NL,,,,FALSE,jobs won't even do it due to pod level restart policy. I need a run policy or something
316,NL,NL,,,,FALSE,"Hello. How can I authenticate user of my various services deployed on kubernetes? I would like to avoid letting each service having to handle oauth2. Is there a kind of proxy (sidecar model?) that can do it transparently, or a solution integrated in the frontend reverse proxy (so far for us: traefik)"
317,NL,NL,,,,FALSE,Does containerd require additional setup compared to docker?
318,NL,NL,,,,FALSE,"just run the server in a sidecar, client on your laptop"
319,Log,Log,,,,FALSE,Oct 27 00:28:01 kuber-poc-app1 kubelet[11351]: W1027 00:28:01.043824 11351 cni.go:196] Unable to update cni config: No netw Oct 27 00:28:01 kuber-poc-app1 kubelet[11351]: W1027 00:28:01.045860 11351 cni.go:196] Unable to update cni config: No netw Oct 27 00:28:01 kuber-poc-app1 kubelet[11351]: W1027 00:28:01.070883 11351 cni.go:196] Unable to update cni config: No netw Oct 27 00:28:01 kuber-poc-app1 kubelet[11351]: I1027 00:28:01.070916 11351 docker_service.go:207] Docker cri networking man Oct 27 00:28:01 kuber-poc-app1 kubelet[11351]: error: failed to run Kubelet: failed to create kubelet: misconfiguration: kube
320,Code,,,,,TRUE,- name: root
321,Code,,,,,TRUE,effect: NoSchedule
322,Log,Log,,,,FALSE,"Oct 27 00:29:35 kuber-poc-app1 kubelet: E1027 00:29:35.565184 11681 reflector.go:205] k8s.io/kubernetes/pkg/kubelet/config/apiserver.go:47: Failed to list *v1.Pod: Get https://10.127.38.18:6443/api/v1/pods?fieldSelector=spec.nodeName%3Dkuber-poc-app1&resourceVersion=0: dial tcp 10.127.38.18:6443: getsockopt: connection refused Oct 27 00:29:35 kuber-poc-app1 kubelet: W1027 00:29:35.568347 11681 kubelet_network.go:69] Hairpin mode set to promiscuous-bridge but kubenet is not enabled, falling back to hairpin-veth Oct 27 00:29:35 kuber-poc-app1 kubelet: I1027 00:29:35.568382 11681 kubelet.go:517] Hairpin mode set to hairpin-veth Oct 27 00:29:35 kuber-poc-app1 kubelet: W1027 00:29:35.568509 11681 cni.go:196] Unable to update cni config: No networks found in /etc/cni/net.d Oct 27 00:29:35 kuber-poc-app1 kubelet: W1027 00:29:35.569892 11681 cni.go:196] Unable to update cni config: No networks found in /etc/cni/net.d Oct 27 00:29:35 kuber-poc-app1 kubelet: W1027 00:29:35.600793 11681 cni.go:196] Unable to update cni config: No networks found in /etc/cni/net.d Oct 27 00:29:35 kuber-poc-app1 kubelet: I1027 00:29:35.600822 11681 docker_service.go:207] Docker cri networking managed by cni Oct 27 00:29:35 kuber-poc-app1 kubelet: error: failed to run Kubelet: failed to create kubelet: misconfiguration: kubelet cgroup driver: systemd is different from docker cgroup driver: cgroupfs"
323,NL,NL,,,,FALSE,"What is the best way to get automatically notified on new releases of kubernetes, flannel, CNI, and so, event having to do it manually?"
324,NL,NL,,,,FALSE,"@roffe @bradley.hession Thanks a lot! In case you know kubernetes guys, we should add SSL+TLSv2/3 setup to official docs, I think this is an often use case in any modern environment"
325,NL,NL,,,,FALSE,so the node cna't get filled to the point where operational stability is at risk
326,NL,NL,,,,FALSE,Is there some way to migrate all my deployments and services from one cluster to another?
327,NL,NL,,,,FALSE,"@kubevick that sounds right, we did this many times to fix similar issues"
328,NL,NL,,,,FALSE,@roffe ok
329,Mixed,Mixed,,Command,,FALSE,looks like it might be this: --dns-zone
330,NL,NL,,,,FALSE,you can use any one of the node or master ips.
331,Mixed,Mixed,,URL,,FALSE,simply followed this https://kubernetes.io/docs/user-guide/configmap/redis/redis-config
332,NL,,,,,TRUE,paths:
333,Mixed,Mixed,,URL,,FALSE,@mdornfe1 you can see an example here; https://gist.github.com/mikejk8s/97322f4314fe4f89d62fb4f79fffa1aa
334,NL,NL,,,,FALSE,is there a way to take a file defined in a config map?
335,NL,NL,,,,FALSE,I don't know what is the problem for production environment and are there plan to improve for production env.
336,Mixed,Mixed,,File,,FALSE,"if you look inside ~/.kube/config each context has a name, cluster,user, and optionally a namespace. to use it in kubectl --context, you just specify the name"
337,NL,Mixed,,Version,,TRUE,"grampelberg, is that required in 1.8 and not before?"
338,NL,NL,,,,FALSE,oh ok
339,NL,NL,,,,FALSE,Yeah
340,NL,NL,,,,FALSE,@U7KH6TF28 noone stops you from having multiple yaml documents in a single file
341,Mixed,Mixed,,URL,,FALSE,Trying to reach: 'https://10.200.3.2:8443/'
342,NL,NL,,,,FALSE,okay that makes sense then.
343,Code,,,,,TRUE,Description=Docker Application Container Engine Documentation=https://docs.docker.com
344,NL,NL,,,,FALSE,thanks though! I think maybe it has to do with deleted nodes? or something?
345,Code,,,,,TRUE,serviceName: https-svc-ingress
346,NL,,,,,TRUE,y
347,Log,Log,,,,FALSE,Oct 26 20:19:43 test2-minion-8IcjE kubelet-wrapper[5596]: I1026 20:19:43.243365 5596 aws.go:847] Building AWS cloudprovider
348,NL,NL,,,,FALSE,"yeah, Helm is my go-to installer"
349,NL,,,,,TRUE,config:
350,NL,NL,,,,FALSE,"from what i know lets encrypt allows 20 free certs/week, don't know much more"
351,NL,NL,,,,FALSE,"Hey guys, this issue has been killing me for days: I'm trying to create a kubernetes 1.8 cluster with hyperkube on AWS (CoreOS instances) but I keep getting this error in the worker node:"
352,NL,NL,,,,FALSE,@mattymo can you elaborate?
353,NL,NL,,,,FALSE,"I'm struggling to understand why fluentd seems to suck every bit of memory up from the node, even though it's got limitations in the resources of the yaml."
354,NL,Mixed,,Version,,TRUE,Hi Guys while starting kubeadm cluster getting error Kubernetes version: v1.8.2
355,NL,NL,,,,FALSE,"I think on an overlay network, You'd only see the pod you're stickied to."
356,NL,NL,,,,FALSE,the other scheduler/controller eat next to nothing
357,Code,,,,,TRUE,scheme: HTTP
358,NL,NL,,,,FALSE,@nitinmidha looks like I'd expect
359,NL,NL,,,,FALSE,you mean adding new relic?
360,Mixed,Mixed,,URL,,FALSE,https://kubernetes.io/docs/setup/independent/install-kubeadm/ should get you there
361,Mixed,Mixed,,IP,,FALSE,"You are able to perform a Ping to 172.17.41.3 through other pod, right?"
362,Other,,,,Log?,TRUE,root 725 0.0 0.2 34424 2776 ? R+ 17:00 0:00 ps aux
363,Mixed,URL,URL,,Mixed URL?,TRUE,@mdavidsen https://gist.github.com/anonymous/19b5570993d0c63e0721dac65e05ff49
364,NL,,,,,TRUE,no
365,Code,,,,,TRUE,status: {}
366,NL,NL,,,,FALSE,@foxie tks!
367,Code,,,,,TRUE,- name: varlibdockercontainers
368,NL,NL,,,,FALSE,what I'm doing is trying to get familiar with kubernetes so I can host it on premise in a staging and production environment
369,NL,NL,,,,FALSE,It's okay
370,Code,,,,,TRUE,serviceName: bugsystem
371,NL,NL,,,,FALSE,@U7P7RBJEA glad to hear it! i always try to start debugging with the simplest things
372,NL,NL,,,,FALSE,@slavin.zach thanks man!
373,Code,,,,,TRUE,name: default
374,NL,NL,,,,FALSE,"depends on your security restrictions. Do you want your service -> service calls leaving the cluster and coming back in? If you adopt a service mesh like Linkerd or Istio, you will lose some visibility by leaving and re-entering the cluster. There's also consideration of traffic costs, if for example you're in AWS. VPC traffic is free within an AZ. The minute you hit the external IP, you incur bandwidth costs."
375,NL,,,,,TRUE,requests:
376,NL,NL,,,,FALSE,"My K8 setup is in AWS. I am using etcd3 as backend to flannel. From the worker node, flannel connects to etcd using ELB. I see the following error"
377,Code,,,,,TRUE,foo: |
378,NL,NL,,,,FALSE,I got a service that is just hanging in pending state. I've tried kubectl describe service xxx but it doesn't really give any insight. Is there something else I can do to try and get some info on why it's just stuck in pending?
379,Mixed,Mixed,,URL,,FALSE,"classic ELBs support PROXY protocol, which preserves the source IP. What's behind the ELB needs to work with PROXY protocol, though. http://docs.aws.amazon.com/elasticloadbalancing/latest/classic/enable-proxy-protocol.html"
380,Code,,,,,TRUE,readinessProbe: httpGet
381,Mixed,Mixed,,Id,,FALSE,"I made a set of scripts. So each repo gets a deploy folder that the developrs copy a generic template into. Then they fill out $container_name, $app_name variables in Gitlab GUI. I have Gitlab Environment variables configured so the script points to the right k8s cluster (staging or prod) when deploying. A base image that includes kubectl, and then the deploy stage depending on branches, so prod can only be deployed manually by a few users."
382,NL,NL,,,,FALSE,@3molo Still Same Sir
383,Mixed,Mixed,,Id,,FALSE,what might be the possible causes of kubectl get componentstatuses --> Unable to connect to the server: x509: certificate signed by unknown authority
384,NL,NL,,,,FALSE,"@msubramm > If the command returns a non-zero value, the kubelet kills the Container and restarts it. restart in the sense provisions a new container or sends kill signal to container and then starts the same one again? I was looking at this doc earlier but couldn't tell if this is starting a new container or rebooting a stale one."
385,NL,NL,,,,FALSE,cordoning a node won't evict existing pods right?
386,Mixed,Mixed,,"Error, Log",,FALSE,"kdockery, so hmm, kubelet[7261]: ERROR: logging before flag.Parse: W1026 17:17:09.856546 7261 kubelet_node_status.go:951] Failed to set some node status fields: failed to validate nodeIP: Node IP: 10.254.0.1 not found in the host's network interfaces when I changed --node-ip to this value"
387,Mixed,Mixed,,File,,FALSE,"Hi, I have a container that runs as a pod with the entrypoint , /apps/mst/deployments/scripts/app_deploy.sh, but it crashes on start."
388,NL,NL,,,,FALSE,"@liggitt apologies, I tagged the wrong handle. (so many users in here!)"
389,NL,NL,,,,FALSE,but I would advise you to take a closer look at helm ... creating deployments by hand is ... well unless you have very specialised needs
